id,url,date,content,replyCount,retweetCount,likeCount,quoteCount
1500153084017877003,https://twitter.com/IAPonomarenko/status/1500153084017877003,2022-03-05 16:55:41+00:00,Russian troops leave Energodar,486,5349,39152,199
1499409303740035080,https://twitter.com/robbystarbuck/status/1499409303740035080,2022-03-03 15:40:10+00:00,Joe Biden is asking Congress to approve $10 BILLION in aid $ for Ukraine. Call me cold hearted but we don’t have $10B to give to other countries when our own country refuses to fund proper border security and proper care for veterans!,486,2394,9953,147
1499338157980098562,https://twitter.com/KyivIndependent/status/1499338157980098562,2022-03-03 10:57:27+00:00,"⚡️ Ukraine, Russia to hold new round of peace talks.

According to Vladimir Medinsky, assistant to Russian President Vladimir Putin, the second round of negotiations will take place on March 3 in Belarus, close to the Polish border.",485,2097,11956,166
1495113617993351171,https://twitter.com/olex_scherba/status/1495113617993351171,2022-02-19 19:10:39+00:00,"Anton Sydorov (34). Father of three girls. Killed by Putin’s shelling today.
#StandWithUkraine #BlockPutinWallets https://t.co/b63TrwRm4q",483,4791,13976,302
1490790301132333057,https://twitter.com/KatiePavlich/status/1490790301132333057,2022-02-07 20:51:19+00:00,"As the White House insists Russia could invade Ukraine at anytime, President Biden and the German Chancellor used their remarks at a joint press conference today to talk about...climate change.",483,1465,5725,94
1498002635881918468,https://twitter.com/polinaivanovva/status/1498002635881918468,2022-02-27 18:30:34+00:00,"Kyiv’s mayor says the city is now completely surrounded and all exits blocked by Russian troops. No way to evacuate civilians. 

Siege begins. https://t.co/eND142bcuR",481,4795,6786,885
1495891891795251209,https://twitter.com/cnnbrk/status/1495891891795251209,2022-02-21 22:43:13+00:00,Russian President Vladimir Putin orders Russian troops to enter two separatist-held regions in Ukraine https://t.co/vPWi5Kjqoo,480,868,1622,286
1499829210092912649,https://twitter.com/InnaSovsun/status/1499829210092912649,2022-03-04 19:28:43+00:00,"A #Ukrainian soldier rescued a baby. This child is lucky, it is alive. But other 28 children were killed by #Russian troops. https://t.co/cCBaTJ7cvi",479,5191,12027,420
1494770294271225861,https://twitter.com/RichardEngel/status/1494770294271225861,2022-02-18 20:26:24+00:00,"As far as fake operations go, this once seems pretty amateurish.  Why would Ukraine attack the separatists NOW, when the Russian military is on the border, weapons drawn?  It defies logic.",477,2531,16577,162
1496375521143312385,https://twitter.com/FoxNews/status/1496375521143312385,2022-02-23 06:45:00+00:00,"Obama's weak Russia policy emboldened Putin to invade Ukraine, and Biden's is emboldening Xi: MSNBC guest
https://t.co/hQjKuLowgU",477,242,1083,37
1490769998448578561,https://twitter.com/RepMattGaetz/status/1490769998448578561,2022-02-07 19:30:39+00:00,"While the Biden Admin, the media, and many in Congress beat the drums of war for Ukraine, there is a far more significant threat to our nation. 

China is a rising power. Russia is a declining power. Let us sharpen our focus so that we do not join them in that eventual fate. https://t.co/VUQwfUFCZ7",476,459,1823,70
1493544528304918531,https://twitter.com/trussliz/status/1493544528304918531,2022-02-15 11:15:38+00:00,"Russia could invade Ukraine at any moment and we urge the Kremlin to step back from the brink.

Any invasion would have severe consequences, including coordinated sanctions. 

But there is still time for diplomacy and for Russia to de-escalate. https://t.co/cmOvUR2fvl",475,120,492,67
1495455586158321666,https://twitter.com/Trish4DJT/status/1495455586158321666,2022-02-20 17:49:30+00:00,Is the Biden Administration promoting war with Ukraine to take America’s eyes off Biden’s failures &amp; tanking Poll Numbers?,472,760,2705,96
1498729319811612672,https://twitter.com/aravosis/status/1498729319811612672,2022-03-01 18:38:09+00:00,HOLEY COW! The Pentagon reports Russian troops in Ukraine are PUNCHING HOLES in their own gas tanks in order to get out of combat.,471,3370,17869,264
1498053050099019779,https://twitter.com/catturd2/status/1498053050099019779,2022-02-27 21:50:54+00:00,"The Biden regime and Democrats want 6 billion for Ukraine. 

That would’ve funded Trump’s entire southern border wall project. 

These people don’t give AF about you.",466,5008,17824,176
1498183686105227265,https://twitter.com/FoxNews/status/1498183686105227265,2022-02-28 06:30:00+00:00,"TIARA FOR ASSAULT RIFLE: Miss Ukraine takes on Russian forces, vows to kill anyone who crosses border. https://t.co/fYxPgIJt2J https://t.co/JhLvAxvFoc",465,536,4839,99
1494372937037664258,https://twitter.com/Breaking911/status/1494372937037664258,2022-02-17 18:07:26+00:00,"President Biden says there’s a “very high” probability that Russia will invade Ukraine. 

""They have not moved any of their troops out, they moved more troops in...we have reason to believe that they are engaged in a false flag operation."" https://t.co/uCZkRRG5rB",462,172,577,132
1498015729068691465,https://twitter.com/eucopresident/status/1498015729068691465,2022-02-27 19:22:36+00:00,"Address to the brave people of #Ukraine @ZelenskyyUa 

We are organising the emergency delivery of defensive military equipment.

Guns, ammunition, rockets, and fuel are on their way to your troops. 

Long live Europe!  Slava Ukraïni!

https://t.co/HmZXt2re93",461,686,2398,67
1496465641414483970,https://twitter.com/WalshFreedom/status/1496465641414483970,2022-02-23 12:43:06+00:00,"Trump never raised Russian bounties with Putin.
Trump ordered US troops out of Germany.

It’s as if Trump worked for Putin.

8/

https://t.co/T6Oom0540e",458,1928,7181,124
1494449458376949787,https://twitter.com/spectatorindex/status/1494449458376949787,2022-02-17 23:11:31+00:00,BREAKING: The Times reports the UK government believes Russia has decided to invade Ukraine,457,1785,6787,916
1500129084675960835,https://twitter.com/StateDept/status/1500129084675960835,2022-03-05 15:20:19+00:00,".@SecBlinken discusses the humanitarian crisis that Russia has sparked: As of today, 700,000 people have been forced to flee the violence perpetrated by Russia by crossing the border from Ukraine to Poland—with more coming every single day. https://t.co/sno11Pbf19",457,180,471,17
1496224958342926338,https://twitter.com/MuellerSheWrote/status/1496224958342926338,2022-02-22 20:46:43+00:00,"For those wondering why Putin didn’t invade Ukraine while Donald was in office; it’s because donald was destroying NATO for him and extorting Ukraine. Biden is tough on Putin, rebuilt NATO, and stands behind Ukraine. It’s obvious to anyone that’s not in a cult. #IStandWithUkraine",454,6682,26839,310
1499077601712869379,https://twitter.com/Charles_Lister/status/1499077601712869379,2022-03-02 17:42:06+00:00,"According to U.S. officials speaking today, ~100,000 #Russia troops inside #Ukraine (~70% of its entire deployed force) is running out, or has already run out of fuel &amp; food.",454,3400,16554,546
1494673679220883461,https://twitter.com/georgegalloway/status/1494673679220883461,2022-02-18 14:02:29+00:00,"100,000 #Ukraine army troops  including their fascist battalions appear to be about to #Invade the #Russian people of eastern #Ukraine. If they do it will mean all-out war which may well spread. The economic and energy costs will spiral throughout Europe immediately. Be warned.",453,510,1479,145
1491538297977516037,https://twitter.com/RepCawthorn/status/1491538297977516037,2022-02-09 22:23:36+00:00,"Today, I introduced legislation stating that if Biden sends any U.S. troops to the Russia/Ukraine border, he must also send the same number to the U.S./Mexico Border.

https://t.co/OdqOIHyTdc",452,92,441,51
1496299816317440001,https://twitter.com/TruthGundlach/status/1496299816317440001,2022-02-23 01:44:10+00:00,"Joe Biden needs, right now, to explain to American taxpayers what the definition of success is in any nvolvement in Ukraine. Before that Joe Biden needs to explain, convincingly, why American taxpayers should pay to defend the Ukraine border at all. Don’t hold your breath.",451,679,3980,81
1499528414520397826,https://twitter.com/FoxNews/status/1499528414520397826,2022-03-03 23:33:28+00:00,WATCH: Ukraine’s President Zelemskyy tells Fox News’ @TreyYingst it’s a ‘pity’ US support came AFTER the war began.  https://t.co/KwdG7iz5wd https://t.co/txAbaz6zUL,451,621,2805,113
1496252150837612550,https://twitter.com/pritipatel/status/1496252150837612550,2022-02-22 22:34:46+00:00,"Tonight I joined our trusted 5-Eyes partners who alongside 🇬🇧 represent a vital security alliance to help protect our homelands &amp; stand up to aggressors.

Our response to Russia's deeply concerning actions in Ukraine will be united &amp; robust.

🇬🇧🇺🇸🇨🇦🇦🇺🇳🇿
We all #StandWithUkraine🇺🇦 https://t.co/clZnu1QL8m",451,292,1129,53
1487156215750737927,https://twitter.com/nytimes/status/1487156215750737927,2022-01-28 20:10:46+00:00,"Breaking News: Russia has enough troops at Ukraine’s borders to invade the whole country, the Pentagon said. The U.S. is making plans to cut off Russian banks in the event of an invasion. https://t.co/fhUDNq95Bq",449,840,2321,190
1498064956255875073,https://twitter.com/rezarvhimi/status/1498064956255875073,2022-02-27 22:38:12+00:00,"Zelenskyy, a true leader, sitting down for a meal with his troops! #Zelensky #Ukraine https://t.co/w6LLqDDmnx",448,3835,31804,365
1488883785026482177,https://twitter.com/trussliz/status/1488883785026482177,2022-02-02 14:35:31+00:00,"Had to postpone my Ukraine visit this week but will be visiting as soon as possible.  

I spoke on the phone to @DmytroKuleba 🇺🇦 on 🇬🇧 support for Ukraine in the face of Russian aggression.

The UK and our allies stand with Ukraine. https://t.co/8Py53E17y6 https://t.co/O4pcyn6sjZ",448,166,754,30
1492406722392170497,https://twitter.com/olgatokariuk/status/1492406722392170497,2022-02-12 07:54:24+00:00,A calm morning in Kyiv. Fresh snow is falling. Thank you all for your concern and support #StandWithUkraine,447,2621,25595,155
1499099781695737859,https://twitter.com/Reuters/status/1499099781695737859,2022-03-02 19:10:14+00:00,"Over 7,000 Russian troops killed since start of invasion -Ukrainian official https://t.co/jCIzGO0Yzd https://t.co/SYexkoNdFy",447,630,2296,130
1496988842330673154,https://twitter.com/JuliaDavisNews/status/1496988842330673154,2022-02-24 23:22:07+00:00,"Trump is officially a part of the Kremlin's war propaganda, used to promote and legitimize Russia's invasion of Ukraine. https://t.co/wNZ8fHrTGg",444,2259,5242,241
1499823866893512708,https://twitter.com/andersostlund/status/1499823866893512708,2022-03-04 19:07:29+00:00,"Russian troops open fire against each other near Kyiv, 9 tanks and 4 armored personnel carriers were destroyed. https://t.co/TiqVuyXPLk",442,3557,15193,379
1494794277586677768,https://twitter.com/afneil/status/1494794277586677768,2022-02-18 22:01:42+00:00,"Russian propaganda now claiming Ukraine about to invade Donbas region. Obviously Ukraine waited til it was surrounded by 175,000 Russian troops before doing this. Beggars belief.",442,1595,11012,112
1499140793713541123,https://twitter.com/lesiavasylenko/status/1499140793713541123,2022-03-02 21:53:12+00:00,#Kharkiv will never forget #Ukraine will never forgive. The scale of destruction grows every day. The amount of reparations to be payed by #Russia - unimaginable #StandWithUkraine https://t.co/C48gSiUCD2,440,4986,18354,261
1487002499160719364,https://twitter.com/amnesty/status/1487002499160719364,2022-01-28 09:59:57+00:00,#Ukraine’s recent history is punctuated by conflicts involving Russian troops in Donbas &amp; illegal annexation of Crimea. These episodes have torn lives apart. Another escalation of conflict will have devastating consequences for human rights in the region. https://t.co/YeVv5yfBmt,440,71,113,4
1499453891146137628,https://twitter.com/VishnuNDTV/status/1499453891146137628,2022-03-03 18:37:20+00:00,"The journey into Ukraine, meant hopping onto a van belonging to a German NGO supplying aid, being stopped 6 times by Polish, Ukrainian border guards, being questioned twice about my intentions, crossing multiple blocks. But I'm in Lviv now. Will report responsibly. #Ukraine https://t.co/0uOThqQFNl",437,317,5391,62
1498380453551693828,https://twitter.com/guyverhofstadt/status/1498380453551693828,2022-02-28 19:31:53+00:00,"Ukrainian people ask for EU membership, they reject the tyranny &amp; violence of Putin's regime.

Tomorrow, the European Parliament will ask that #Ukraine is declared a candidate country. 🇺🇦🇪🇺 #StandWithUkraine https://t.co/SoTn29OWmd",436,3057,19426,221
